date,state,cases,deaths
20-03-2020,Montana,1,0
20-03-2020,Montana,1,0
20-03-2020,Montana,2,0
20-03-2020,Montana,3,0
20-03-2020,Montana,1,0
20-03-2020,Montana,4,0
20-03-2020,Montana,1,0
20-03-2020,Montana,1,0
20-03-2020,Montana,5,0
20-03-2020,Nebraska,1,0
20-03-2020,Nebraska,1,0
20-03-2020,Nebraska,1,0
20-03-2020,Nebraska,40,0
20-03-2020,Nebraska,2,0
20-03-2020,Nebraska,1,0
20-03-2020,Nebraska,3,0
20-03-2020,Nebraska,1,0
20-03-2020,Nebraska,3,0
20-03-2020,Nevada,3,0
20-03-2020,Nevada,126,2
20-03-2020,Nevada,2,0
20-03-2020,Nevada,1,0
20-03-2020,Nevada,11,0
20-03-2020,Nevada,22,0
20-03-2020,New Hampshire,3,0
20-03-2020,New Hampshire,5,0
20-03-2020,New Hampshire,1,0
20-03-2020,New Hampshire,13,0
20-03-2020,New Hampshire,11,0
20-03-2020,New Hampshire,2,0
20-03-2020,New Hampshire,20,0
20-03-2020,New Jersey,3,0
20-03-2020,New Jersey,342,7
20-03-2020,New Jersey,17,0
20-03-2020,New Jersey,15,0
20-03-2020,New Jersey,1,0
20-03-2020,New Jersey,1,0
20-03-2020,New Jersey,73,3
20-03-2020,New Jersey,3,0
20-03-2020,New Jersey,66,0
20-03-2020,New Jersey,11,0
20-03-2020,New Jersey,22,0
20-03-2020,New Jersey,76,0
20-03-2020,New Jersey,53,1
20-03-2020,New Jersey,35,0
20-03-2020,New Jersey,49,0
20-03-2020,New Jersey,49,0
20-03-2020,New Jersey,27,0
20-03-2020,New Jersey,3,0
20-03-2020,New Jersey,43,0
20-03-2020,New Jersey,3,0
20-03-2020,New Jersey,4,0
20-03-2020,New Mexico,23,0
20-03-2020,New Mexico,1,0
20-03-2020,New Mexico,1,0
20-03-2020,New Mexico,1,0
20-03-2020,New Mexico,6,0
20-03-2020,New Mexico,7,0
20-03-2020,New Mexico,2,0
20-03-2020,New Mexico,2,0
20-03-2020,New York,61,0
20-03-2020,New York,2,0
20-03-2020,New York,2,0
20-03-2020,New York,2,0
20-03-2020,New York,2,0
20-03-2020,New York,1,0
20-03-2020,New York,1,0
20-03-2020,New York,36,0
20-03-2020,New York,31,0
20-03-2020,New York,1,0
20-03-2020,New York,1,0
20-03-2020,New York,1,0
20-03-2020,New York,2,0
20-03-2020,New York,2,0
20-03-2020,New York,2,0
20-03-2020,New York,1,0
20-03-2020,New York,1,0
20-03-2020,New York,32,0
20-03-2020,New York,2,0
20-03-2020,New York,754,4
20-03-2020,New York,4419,54
20-03-2020,New York,3,0
20-03-2020,New York,2,0
20-03-2020,New York,8,0
20-03-2020,New York,3,0
20-03-2020,New York,84,0
20-03-2020,New York,7,0
20-03-2020,New York,8,0
20-03-2020,New York,101,3
20-03-2020,New York,24,0
20-03-2020,New York,21,0
20-03-2020,New York,1,0
20-03-2020,New York,371,7
20-03-2020,New York,8,0
20-03-2020,New York,1,0
20-03-2020,New York,7,0
20-03-2020,New York,12,0
20-03-2020,New York,1,0
20-03-2020,New York,1,0
20-03-2020,New York,1,0
20-03-2020,New York,1091,0
20-03-2020,New York,2,0
20-03-2020,North Carolina,4,0
20-03-2020,North Carolina,2,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,3,0
20-03-2020,North Carolina,2,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,33,0
20-03-2020,North Carolina,7,0
20-03-2020,North Carolina,4,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,4,0
20-03-2020,North Carolina,6,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,2,0
20-03-2020,North Carolina,2,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,28,0
20-03-2020,North Carolina,2,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,3,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,25,0
20-03-2020,North Carolina,2,0
20-03-2020,North Carolina,1,0
20-03-2020,North Carolina,2,0
20-03-2020,North Dakota,13,0
20-03-2020,North Dakota,1,0
20-03-2020,North Dakota,8,0
20-03-2020,North Dakota,1,0
20-03-2020,North Dakota,1,0
20-03-2020,North Dakota,3,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,2,0
20-03-2020,Ohio,12,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,2,0
20-03-2020,Ohio,69,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,2,0
20-03-2020,Ohio,14,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,7,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,3,0
20-03-2020,Ohio,10,0
20-03-2020,Ohio,2,1
20-03-2020,Ohio,7,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,5,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,6,0
20-03-2020,Ohio,10,0
20-03-2020,Ohio,3,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,1,0
20-03-2020,Ohio,2,0
20-03-2020,Oklahoma,2,0
20-03-2020,Oklahoma,11,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,3,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,19,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,1,0
20-03-2020,Oklahoma,5,1
20-03-2020,Oklahoma,1,0
20-03-2020,Oregon,2,0
20-03-2020,Oregon,10,0
20-03-2020,Oregon,8,0
20-03-2020,Oregon,1,0
20-03-2020,Oregon,1,0
20-03-2020,Oregon,2,0
20-03-2020,Oregon,1,0
20-03-2020,Oregon,2,1
20-03-2020,Oregon,19,0
20-03-2020,Oregon,17,0
20-03-2020,Oregon,12,1
20-03-2020,Oregon,1,0
20-03-2020,Oregon,2,0
20-03-2020,Oregon,1,0
20-03-2020,Oregon,31,1
20-03-2020,Oregon,4,0
20-03-2020,Pennsylvania,5,0
20-03-2020,Pennsylvania,28,0
20-03-2020,Pennsylvania,3,0
20-03-2020,Pennsylvania,5,0
20-03-2020,Pennsylvania,14,0
20-03-2020,Pennsylvania,1,0
20-03-2020,Pennsylvania,17,0
20-03-2020,Pennsylvania,11,0
20-03-2020,Pennsylvania,23,0
20-03-2020,Pennsylvania,1,0
20-03-2020,Pennsylvania,1,0
20-03-2020,Pennsylvania,5,0
20-03-2020,Pennsylvania,2,0
20-03-2020,Pennsylvania,1,0
20-03-2020,Pennsylvania,2,0
20-03-2020,Pennsylvania,2,0
20-03-2020,Pennsylvania,19,0
20-03-2020,Pennsylvania,59,0
20-03-2020,Pennsylvania,10,1
20-03-2020,Pennsylvania,42,0
20-03-2020,Pennsylvania,3,0
20-03-2020,Pennsylvania,1,0
20-03-2020,Pennsylvania,3,0
20-03-2020,Pennsylvania,1,0
20-03-2020,Pennsylvania,4,0
20-03-2020,Pennsylvania,6,0
20-03-2020,Puerto Rico,14,0
20-03-2020,Rhode Island,44,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,6,0
20-03-2020,South Carolina,8,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,6,1
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,1
20-03-2020,South Carolina,12,0
20-03-2020,South Carolina,8,0
20-03-2020,South Carolina,36,0
20-03-2020,South Carolina,3,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,8,1
20-03-2020,South Carolina,2,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,22,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Carolina,1,0
20-03-2020,South Dakota,4,0
20-03-2020,South Dakota,1,0
20-03-2020,South Dakota,1,0
20-03-2020,South Dakota,2,1
20-03-2020,South Dakota,1,0
20-03-2020,South Dakota,5,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,2,0
20-03-2020,Tennessee,2,0
20-03-2020,Tennessee,110,0
20-03-2020,Tennessee,2,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,5,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,3,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,3,0
20-03-2020,Tennessee,2,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,42,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,11,0
20-03-2020,Tennessee,1,0
20-03-2020,Tennessee,2,0
20-03-2020,Tennessee,2,0
20-03-2020,Tennessee,35,0
20-03-2020,Tennessee,3,0
20-03-2020,Texas,2,0
20-03-2020,Texas,40,0
20-03-2020,Texas,1,0
20-03-2020,Texas,10,0
20-03-2020,Texas,6,0
20-03-2020,Texas,1,0
20-03-2020,Texas,1,0
20-03-2020,Texas,1,0
20-03-2020,Texas,27,1
20-03-2020,Texas,1,0
20-03-2020,Texas,74,1
20-03-2020,Texas,1,0
20-03-2020,Texas,15,0
20-03-2020,Texas,6,0
20-03-2020,Texas,2,0
20-03-2020,Texas,1,0
20-03-2020,Texas,24,0
20-03-2020,Texas,6,0
20-03-2020,Texas,1,0
20-03-2020,Texas,55,1
20-03-2020,Texas,6,0
20-03-2020,Texas,1,0
20-03-2020,Texas,2,0
20-03-2020,Texas,1,0
20-03-2020,Texas,5,0
20-03-2020,Texas,3,1
20-03-2020,Texas,13,0
20-03-2020,Texas,1,0
20-03-2020,Texas,4,0
20-03-2020,Texas,1,0
20-03-2020,Texas,8,0
20-03-2020,Texas,29,1
20-03-2020,Texas,21,0
20-03-2020,Texas,1,0
20-03-2020,Texas,1,0
20-03-2020,Texas,1,0
20-03-2020,Texas,4,0
20-03-2020,Texas,9,0
20-03-2020,Utah,1,0
20-03-2020,Utah,2,0
20-03-2020,Utah,12,0
20-03-2020,Utah,46,0
20-03-2020,Utah,35,0
20-03-2020,Utah,2,0
20-03-2020,Utah,3,0
20-03-2020,Utah,4,0
20-03-2020,Utah,1,0
20-03-2020,Utah,6,0
20-03-2020,Vermont,1,0
20-03-2020,Vermont,4,0
20-03-2020,Vermont,12,1
20-03-2020,Vermont,3,0
20-03-2020,Vermont,1,0
20-03-2020,Vermont,2,0
20-03-2020,Vermont,6,1
20-03-2020,Virgin Islands,6,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,3,0
20-03-2020,Virginia,17,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,6,0
20-03-2020,Virginia,16,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,3,0
20-03-2020,Virginia,19,2
20-03-2020,Virginia,9,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,12,0
20-03-2020,Virginia,5,0
20-03-2020,Virginia,1,0
20-03-2020,Virginia,2,0
20-03-2020,Virginia,4,0
20-03-2020,Virginia,4,0
20-03-2020,Virginia,3,0
20-03-2020,Washington,3,1
20-03-2020,Washington,3,1
20-03-2020,Washington,1,0
20-03-2020,Washington,6,3
20-03-2020,Washington,1,0
20-03-2020,Washington,2,0
20-03-2020,Washington,1,0
20-03-2020,Washington,11,0
20-03-2020,Washington,1,0
20-03-2020,Washington,19,1
20-03-2020,Washington,4,0
20-03-2020,Washington,794,68
20-03-2020,Washington,12,0
20-03-2020,Washington,4,0
20-03-2020,Washington,2,0
20-03-2020,Washington,2,0
20-03-2020,Washington,1,0
20-03-2020,Washington,1,0
20-03-2020,Washington,83,1
20-03-2020,Washington,1,0
20-03-2020,Washington,26,0
20-03-2020,Washington,384,7
20-03-2020,Washington,11,0
20-03-2020,Washington,1,0
20-03-2020,Washington,8,0
20-03-2020,Washington,1,0
20-03-2020,Washington,11,1
20-03-2020,Washington,10,0
20-03-2020,West Virginia,1,0
20-03-2020,West Virginia,2,0
20-03-2020,West Virginia,1,0
20-03-2020,West Virginia,1,0
20-03-2020,West Virginia,1,0
20-03-2020,West Virginia,2,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,2,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,5,0
20-03-2020,Wisconsin,32,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,14,1
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,4,0
20-03-2020,Wisconsin,4,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,95,1
20-03-2020,Wisconsin,2,0
20-03-2020,Wisconsin,7,1
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,3,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wisconsin,2,0
20-03-2020,Wisconsin,6,0
20-03-2020,Wisconsin,2,0
20-03-2020,Wisconsin,3,0
20-03-2020,Wisconsin,3,0
20-03-2020,Wisconsin,15,0
20-03-2020,Wisconsin,5,0
20-03-2020,Wisconsin,1,0
20-03-2020,Wyoming,1,0
20-03-2020,Wyoming,9,0
20-03-2020,Wyoming,4,0
20-03-2020,Wyoming,1,0
20-03-2020,Wyoming,1,0
20-03-2020,Wyoming,4,0
20-03-2020,Wyoming,2,0
21-03-2020,Alabama,2,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,2,0
21-03-2020,Alabama,6,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,61,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,2,0
21-03-2020,Alabama,12,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,9,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,2,0
21-03-2020,Alabama,3,0
21-03-2020,Alabama,16,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,6,0
21-03-2020,Alabama,1,0
21-03-2020,Alabama,1,0
21-03-2020,Alaska,5,0
21-03-2020,Alaska,7,0
21-03-2020,Alaska,3,0
21-03-2020,Alaska,6,0
21-03-2020,Arizona,3,0
21-03-2020,Arizona,1,0
21-03-2020,Arizona,11,0
21-03-2020,Arizona,1,0
21-03-2020,Arizona,49,1
21-03-2020,Arizona,10,0
21-03-2020,Arizona,12,0
21-03-2020,Arizona,14,0
21-03-2020,Arizona,1,0
21-03-2020,Arizona,1,0
21-03-2020,Arizona,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,22,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,6,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,19,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,28,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,21,0
21-03-2020,Arkansas,1,0
21-03-2020,Arkansas,1,0
21-03-2020,California,87,0
21-03-2020,California,1,0
21-03-2020,California,1,0
21-03-2020,California,51,1
21-03-2020,California,2,0
21-03-2020,California,10,0
21-03-2020,California,2,0
21-03-2020,California,4,0
21-03-2020,California,4,0
21-03-2020,California,351,4
21-03-2020,California,3,0
21-03-2020,California,38,0
21-03-2020,California,1,0
21-03-2020,California,11,1
21-03-2020,California,1,0
21-03-2020,California,1,0
21-03-2020,California,78,0
21-03-2020,California,12,1
21-03-2020,California,30,5
21-03-2020,California,52,3
21-03-2020,California,5,1
21-03-2020,California,9,0
21-03-2020,California,159,0
21-03-2020,California,84,0
21-03-2020,California,31,2
21-03-2020,California,27,0
21-03-2020,California,110,1
21-03-2020,California,17,0
21-03-2020,California,263,8
21-03-2020,California,15,0
21-03-2020,California,2,0
21-03-2020,California,2,0
21-03-2020,California,19,0
21-03-2020,California,11,1
21-03-2020,California,5,0
21-03-2020,California,11,0
21-03-2020,California,26,0
21-03-2020,California,6,0
21-03-2020,California,2,0
21-03-2020,Colorado,14,0
21-03-2020,Colorado,40,0
21-03-2020,Colorado,30,0
21-03-2020,Colorado,1,0
21-03-2020,Colorado,2,0
21-03-2020,Colorado,3,0
21-03-2020,Colorado,1,1
21-03-2020,Colorado,98,0
21-03-2020,Colorado,27,0
21-03-2020,Colorado,74,1
21-03-2020,Colorado,37,3
21-03-2020,Colorado,3,0
21-03-2020,Colorado,7,0
21-03-2020,Colorado,2,0
21-03-2020,Colorado,18,0
21-03-2020,Colorado,1,0
21-03-2020,Colorado,43,0
21-03-2020,Colorado,19,0
21-03-2020,Colorado,1,0
21-03-2020,Colorado,1,0
21-03-2020,Colorado,2,0
21-03-2020,Colorado,1,0
21-03-2020,Colorado,15,0
21-03-2020,Colorado,3,0
21-03-2020,Colorado,2,0
21-03-2020,Colorado,1,0
21-03-2020,Colorado,7,0
21-03-2020,Colorado,21,1
21-03-2020,Colorado,1,0
21-03-2020,Connecticut,140,4
21-03-2020,Connecticut,35,0
21-03-2020,Connecticut,11,0
21-03-2020,Connecticut,6,0
21-03-2020,Connecticut,24,0
21-03-2020,Connecticut,1,0
21-03-2020,Connecticut,5,1
21-03-2020,Connecticut,1,0
21-03-2020,Delaware,5,0
21-03-2020,Delaware,32,0
21-03-2020,Delaware,8,0
21-03-2020,District of Columbia,77,1
21-03-2020,Florida,25,0
21-03-2020,Florida,1,0
21-03-2020,Florida,1,0
21-03-2020,Florida,5,0
21-03-2020,Florida,164,3
21-03-2020,Florida,2,0
21-03-2020,Florida,8,0
21-03-2020,Florida,6,1
21-03-2020,Florida,28,0
21-03-2020,Florida,25,2
21-03-2020,Florida,1,0
21-03-2020,Florida,5,0
21-03-2020,Florida,1,0
21-03-2020,Florida,47,0
21-03-2020,Florida,5,0
21-03-2020,Florida,1,0
21-03-2020,Florida,6,0
21-03-2020,Florida,17,2
21-03-2020,Florida,4,0
21-03-2020,Florida,13,1
21-03-2020,Florida,2,0
21-03-2020,Florida,1,0
21-03-2020,Florida,170,0
21-03-2020,Florida,1,0
21-03-2020,Florida,1,0
21-03-2020,Florida,12,0
21-03-2020,Florida,29,1
21-03-2020,Florida,21,0
21-03-2020,Florida,56,0
21-03-2020,Florida,8,0
21-03-2020,Florida,29,0
21-03-2020,Florida,10,0
21-03-2020,Florida,1,0
21-03-2020,Florida,2,1
21-03-2020,Florida,14,0
21-03-2020,Florida,13,0
21-03-2020,Florida,9,0
21-03-2020,Florida,1,0
21-03-2020,Florida,4,0
21-03-2020,Florida,11,0
21-03-2020,Florida,4,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,55,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,16,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,4,0
21-03-2020,Georgia,17,0
21-03-2020,Georgia,9,0
21-03-2020,Georgia,12,0
21-03-2020,Georgia,56,5
21-03-2020,Georgia,3,0
21-03-2020,Georgia,8,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,42,0
21-03-2020,Georgia,47,6
21-03-2020,Georgia,4,0
21-03-2020,Georgia,2,1
21-03-2020,Georgia,1,0
21-03-2020,Georgia,9,2
21-03-2020,Georgia,8,1
21-03-2020,Georgia,4,0
21-03-2020,Georgia,100,3
21-03-2020,Georgia,2,0
21-03-2020,Georgia,4,0
21-03-2020,Georgia,23,1
21-03-2020,Georgia,9,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,7,1
21-03-2020,Georgia,1,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,14,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,7,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,4,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,4,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,4,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,10,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,2,0
21-03-2020,Georgia,4,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,27,0
21-03-2020,Georgia,1,0
21-03-2020,Georgia,2,0
21-03-2020,Guam,15,0
21-03-2020,Hawaii,3,0
21-03-2020,Hawaii,35,0
21-03-2020,Hawaii,3,0
21-03-2020,Hawaii,7,0
21-03-2020,Idaho,11,0
21-03-2020,Idaho,1,0
21-03-2020,Idaho,21,0
21-03-2020,Idaho,1,0
21-03-2020,Idaho,3,0
21-03-2020,Idaho,2,0
21-03-2020,Idaho,2,0
21-03-2020,Idaho,1,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,3,0
21-03-2020,Illinois,548,4
21-03-2020,Illinois,1,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,68,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,8,0
21-03-2020,Illinois,2,0
21-03-2020,Illinois,3,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,63,0
21-03-2020,Illinois,2,0
21-03-2020,Illinois,11,0
21-03-2020,Illinois,6,0
21-03-2020,Illinois,3,0
21-03-2020,Illinois,4,1
21-03-2020,Illinois,3,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,1,0
21-03-2020,Illinois,12,1
21-03-2020,Illinois,1,0
21-03-2020,Illinois,4,0
21-03-2020,Illinois,2,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,4,0
21-03-2020,Indiana,2,0
21-03-2020,Indiana,2,0
21-03-2020,Indiana,4,0
21-03-2020,Indiana,1,1
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,2,0
21-03-2020,Indiana,2,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,10,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,6,0
21-03-2020,Indiana,5,0
21-03-2020,Indiana,2,1
21-03-2020,Indiana,7,1
21-03-2020,Indiana,2,0
21-03-2020,Indiana,7,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,47,3
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,6,0
21-03-2020,Indiana,2,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,2,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Indiana,1,0
21-03-2020,Iowa,1,0
21-03-2020,Iowa,5,0
21-03-2020,Iowa,3,0
21-03-2020,Iowa,1,0
21-03-2020,Iowa,5,0
21-03-2020,Iowa,2,0
21-03-2020,Iowa,1,0
21-03-2020,Iowa,1,0
21-03-2020,Iowa,1,0
21-03-2020,Iowa,27,0
21-03-2020,Iowa,3,0
21-03-2020,Iowa,2,0
21-03-2020,Iowa,10,0
21-03-2020,Iowa,2,0
21-03-2020,Iowa,1,0
21-03-2020,Iowa,2,0
21-03-2020,Iowa,1,0
21-03-2020,Kansas,2,0
21-03-2020,Kansas,1,0
21-03-2020,Kansas,3,0
21-03-2020,Kansas,1,0
21-03-2020,Kansas,1,0
21-03-2020,Kansas,25,1
21-03-2020,Kansas,4,0
21-03-2020,Kansas,1,0
21-03-2020,Kansas,2,0
21-03-2020,Kansas,1,0
21-03-2020,Kansas,1,0
21-03-2020,Kansas,2,0
21-03-2020,Kansas,13,1
21-03-2020,Kentucky,1,1
21-03-2020,Kentucky,2,1
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,2,0
21-03-2020,Kentucky,4,0
21-03-2020,Kentucky,13,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,10,0
21-03-2020,Kentucky,3,0
21-03-2020,Kentucky,25,1
21-03-2020,Kentucky,3,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,2,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,2,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,1,0
21-03-2020,Kentucky,5,0
21-03-2020,Kentucky,4,0
21-03-2020,Louisiana,12,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,5,0
21-03-2020,Louisiana,15,0
21-03-2020,Louisiana,4,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,2,0
21-03-2020,Louisiana,18,0
21-03-2020,Louisiana,2,0
21-03-2020,Louisiana,3,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,166,2
21-03-2020,Louisiana,6,0
21-03-2020,Louisiana,11,0
21-03-2020,Louisiana,2,0
21-03-2020,Louisiana,418,13
21-03-2020,Louisiana,2,0
21-03-2020,Louisiana,4,0
21-03-2020,Louisiana,2,0
21-03-2020,Louisiana,12,0
21-03-2020,Louisiana,7,0
21-03-2020,Louisiana,1,1
21-03-2020,Louisiana,9,0
21-03-2020,Louisiana,3,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,22,0
21-03-2020,Louisiana,3,0
21-03-2020,Louisiana,11,0
21-03-2020,Louisiana,9,0
21-03-2020,Louisiana,2,0
21-03-2020,Louisiana,1,0
21-03-2020,Louisiana,3,0
21-03-2020,Maine,3,0
21-03-2020,Maine,41,0
21-03-2020,Maine,4,0
21-03-2020,Maine,4,0
21-03-2020,Maine,4,0
21-03-2020,Maine,2,0
21-03-2020,Maine,1,0
21-03-2020,Maine,3,0
21-03-2020,Maine,8,0
21-03-2020,Maryland,16,0
21-03-2020,Maryland,19,1
21-03-2020,Maryland,15,0
21-03-2020,Maryland,1,0
21-03-2020,Maryland,1,0
21-03-2020,Maryland,4,0
21-03-2020,Maryland,4,0
21-03-2020,Maryland,1,0
21-03-2020,Maryland,5,0
21-03-2020,Maryland,19,0
21-03-2020,Maryland,68,1
21-03-2020,Maryland,36,1
21-03-2020,Maryland,1,0
21-03-2020,Maryland,1,0
21-03-2020,Maryland,1,0
21-03-2020,Maryland,2,0
21-03-2020,Maryland,1,0
21-03-2020,Massachusetts,11,0
21-03-2020,Massachusetts,21,0
21-03-2020,Massachusetts,14,0
21-03-2020,Massachusetts,41,0
21-03-2020,Massachusetts,2,0
21-03-2020,Massachusetts,9,0
21-03-2020,Massachusetts,2,0
21-03-2020,Massachusetts,177,1
21-03-2020,Massachusetts,1,0
